id,genre
1231,Drama
1231,Romance
1231,Thriller
1232,Crime
1232,Drama
1232,Thriller
1233,Action
1233,Mystery
1233,Thriller
1234,Drama
1234,Mystery
1234,Sci-Fi
1234,Thriller
1235,Comedy
1235,Crime
1236,Adventure
1236,Animation
1236,Comedy
1236,Family
1236,Sci-Fi
1237,Action
1237,Adventure
1237,Drama
1237,Thriller
1238,Action
1238,Adventure
1238,Thriller
1239,Action
1239,Adventure
1239,Sci-Fi
1239,Thriller
1240,Comedy
1240,Crime
1240,Romance
1241,Mystery
1241,Thriller
1242,Drama
1242,Fantasy
1242,Romance
1243,Horror
1243,Mystery
1243,Thriller
1244,Comedy
1244,Drama
1244,Family
1244,Fantasy
1245,Comedy
1245,Romance
1246,Biography
1246,Drama
1246,Music
1246,Musical
1247,Crime
1247,Drama
1247,Thriller
1248,Horror
1248,Mystery
1248,Thriller
1249,Drama
1249,History
1250,Adventure
1250,Drama
1250,Romance
1251,Action
1251,Horror
1251,Sci-Fi
1251,Thriller
1252,Comedy
1252,Family
1253,Drama
1253,Romance
1254,Comedy
1254,Music
1254,Romance
1255,Adventure
1255,Comedy
1255,Sci-Fi
1256,Comedy
1256,Drama
1257,Horror
1257,Mystery
1258,Mystery
1258,Thriller
1259,Biography
1259,Drama
1259,Music
1259,Musical
1260,Comedy
1261,Comedy
1261,Drama
1262,Horror
1263,Comedy
1263,Crime
1263,Romance
1264,Drama
1265,Comedy
1265,Drama
1265,Romance
1265,Sport
1266,Animation
1266,Comedy
1266,Family
1267,Comedy
1267,Drama
1268,Comedy
1268,Western
1269,Action
1269,Adventure
1269,Crime
1269,Fantasy
1269,Mystery
1269,Thriller
1270,Adventure
1270,Drama
1270,Mystery
1271,Comedy
1271,Drama
1271,Romance
1272,Biography
1272,Crime
1272,Drama
1272,Music
1273,Action
1273,Adventure
1273,Crime
1273,Thriller
1274,Drama
1274,Musical
1274,Romance
1275,Crime
1275,Drama
1275,Horror
1275,Thriller
1276,Comedy
1277,Horror
1277,Sci-Fi
1277,Thriller
1278,Action
1278,Adventure
1278,Romance
1279,Biography
1279,Drama
1279,History
1279,Romance
1280,Drama
1280,Romance
1281,Horror
1281,Thriller
1282,Crime
1282,Drama
1282,Romance
1282,Thriller
1283,Comedy
1283,Drama
1284,Action
1284,Crime
1284,Drama
1284,Thriller
1285,Adventure
1285,Animation
1285,Comedy
1285,Drama
1285,Family
1285,Fantasy
1285,Musical
1286,Crime
1286,Drama
1286,Mystery
1286,Thriller
1287,Drama
1287,Romance
1288,Action
1288,Comedy
1288,Crime
1289,Drama
1289,Thriller
1290,Drama
1291,Biography
1291,Drama
1291,History
1291,Romance
1292,Action
1292,Crime
1292,Thriller
1293,Action
1293,Crime
1293,Drama
1293,Thriller
1294,Drama
1294,Thriller
1295,Action
1295,Adventure
1295,Comedy
1295,Music
1295,Thriller
1296,Adventure
1296,Animation
1296,Comedy
1296,Crime
1296,Family
1297,Comedy
1297,Romance
1298,Comedy
1298,Romance
1298,Sci-Fi
1298,Thriller
1299,Comedy
1299,Romance
1300,Comedy
1300,Crime
1300,Family
1300,Romance
1301,Comedy
1301,Drama
1301,Romance
1302,Biography
1302,Drama
1302,Romance
1303,Drama
1304,Crime
1304,Horror
1304,Thriller
1305,Action
1305,Adventure
1305,Fantasy
1305,Thriller
1307,Comedy
1308,Comedy
1308,Drama
1308,Music
1309,Action
1309,Adventure
1309,Drama
1309,Thriller
1310,Action
1310,Sci-Fi
1311,Action
1311,Horror
1311,Mystery
1311,Sci-Fi
1311,Thriller
1312,Drama
1312,Mystery
1312,Sci-Fi
1312,Thriller
1313,Action
1313,Adventure
1313,Thriller
1314,Comedy
1314,Fantasy
1314,Sci-Fi
1315,Adventure
1315,Sci-Fi
1315,Thriller
1316,Comedy
1316,Drama
1317,Adventure
1317,Animation
1317,Comedy
1317,Fantasy
1317,Romance
1318,Action
1318,Crime
1318,Drama
1318,Mystery
1318,Thriller
1319,Action
1319,Adventure
1319,Family
1319,Thriller
1320,Drama
1320,Mystery
1320,Thriller
1321,Comedy
1321,Crime
1321,Drama
1321,Thriller
1322,Adventure
1322,Comedy
1322,Drama
1322,Romance
1322,Thriller
1322,War
1323,Comedy
1323,Fantasy
1324,Action
1324,Drama
1324,History
1324,Romance
1324,War
1325,Drama
1325,History
1325,War
1326,Action
1326,Drama
1326,Sci-Fi
1326,Thriller
1327,Adventure
1327,Animation
1327,Comedy
1327,Fantasy
1327,Music
1327,Romance
1328,Comedy
1329,Action
1329,Drama
1329,Fantasy
1330,Action
1330,Adventure
1330,Drama
1330,Fantasy
1330,War
1331,Drama
1331,Fantasy
1331,Romance
1331,Sci-Fi
1332,Comedy
1332,Romance
1334,Animation
1334,Comedy
1334,Family
1334,Horror
1334,Sci-Fi
1335,Action
1335,Adventure
1335,Sci-Fi
1335,Thriller
1336,Biography
1336,Drama
1336,Romance
1336,Sport
1337,Action
1337,Comedy
1337,Sci-Fi
1338,Comedy
1338,Sport
1339,Action
1339,Adventure
1339,Drama
1339,History
1339,War
1340,Comedy
1340,Romance
1341,Comedy
1341,Romance
1342,Comedy
1343,Action
1343,Adventure
1343,Comedy
1343,Family
1343,Sci-Fi
1344,Action
1344,Adventure
1344,Mystery
1344,Sci-Fi
1344,Thriller
1345,Action
1345,Biography
1345,Drama
1346,Drama
1346,Romance
1347,Comedy
1347,Family
1347,Sci-Fi
1348,Adventure
1348,Animation
1348,Family
1348,Fantasy
1349,Biography
1349,Drama
1349,Sport
1350,Crime
1350,Drama
1350,Thriller
1351,Comedy
1351,Crime
1351,Romance
1352,Action
1352,Comedy
1352,Crime
1353,Drama
1353,Romance
1354,Comedy
1354,Drama
1355,Mystery
1355,Thriller
1356,Crime
1356,Drama
1356,Mystery
1356,Thriller
1357,Drama
1357,Music
1358,Drama
1359,Adventure
1359,Drama
1360,Horror
1360,Mystery
1360,Sci-Fi
1361,Action
1361,Sci-Fi
1361,Thriller
1362,Crime
1362,Mystery
1362,Thriller
1363,Action
1363,Adventure
1363,Drama
1363,Thriller
1363,Western
1364,Adventure
1364,Family
1364,Fantasy
1364,Sci-Fi
1365,Drama
1366,Adventure
1366,Comedy
1366,History
1366,Romance
1367,Biography
1367,Drama
1367,Sport
1368,Action
1368,Adventure
1368,Sci-Fi
1368,Thriller
1369,Drama
1369,Sport
1370,Crime
1370,Drama
1370,Thriller
1371,Comedy
1371,Drama
1371,Romance
1372,Comedy
1372,Drama
1373,Adventure
1373,Comedy
1373,Family
1373,Fantasy
1374,Action
1374,Biography
1374,Drama
1374,Sport
1375,Drama
1376,Action
1376,Comedy
1376,Crime
1377,Comedy
1377,Romance
1378,Drama
1378,Family
1379,Drama
1379,Fantasy
1379,Romance
1380,Crime
1380,Drama
1380,Thriller
1381,Action
1381,Comedy
1381,Crime
1381,Thriller
1382,Comedy
1382,Crime
1383,Action
1383,Adventure
1383,Sci-Fi
1384,Action
1384,Crime
1384,Drama
1384,Mystery
1384,Thriller
1385,Action
1385,Adventure
1385,Thriller
1386,Comedy
1386,Sci-Fi
1387,Drama
1387,Family
1388,Action
1388,Adventure
1388,Crime
1388,Drama
1388,Family
1388,Fantasy
1388,Romance
1388,Thriller
1389,Action
1389,Crime
1389,Drama
1389,Thriller
1390,Comedy
1390,Drama
1390,Romance
1391,Drama
1391,History
1392,Drama
1392,Mystery
1392,Romance
1392,Thriller
1393,Drama
1393,Horror
1393,Mystery
1393,Thriller
1394,Drama
1394,Sci-Fi
1394,Thriller
1395,Biography
1395,Comedy
1395,Romance
1396,Adventure
1396,Animation
1396,Comedy
1396,Family
1396,Sci-Fi
1397,Comedy
1398,Comedy
1399,Action
1399,Biography
1399,Drama
1399,History
1400,Action
1400,Adventure
1400,Comedy
1400,Crime
1401,Action
1401,Adventure
1402,Biography
1402,Drama
1402,War
1403,Action
1403,Crime
1403,Thriller
1404,Biography
1404,Drama
1404,Sport
1405,Action
1405,Comedy
1405,Crime
1406,Action
1406,Adventure
1406,Comedy
1406,Family
1406,Sci-Fi
1407,Comedy
1407,Crime
1408,Adventure
1408,Drama
1408,Western
1409,Comedy
1409,Drama
1409,Romance
1410,Adventure
1410,Mystery
1410,Sci-Fi
1411,Comedy
1411,Crime
1412,Crime
1412,Thriller
1413,Crime
1413,Drama
1413,Thriller
1414,Comedy
1414,Romance
1415,Comedy
1415,Romance
1416,Drama
1416,Romance
1416,War
1417,Crime
1417,Drama
1417,Mystery
1417,Thriller
1418,Adventure
1418,Comedy
1418,Family
1418,Sci-Fi
1419,Comedy
1420,Action
1420,Horror
1420,Sci-Fi
1420,Thriller
1421,Horror
1422,Horror
1422,Sci-Fi
1422,Thriller
1423,Action
1423,Adventure
1424,Biography
1424,Drama
1424,Family
1424,History
1424,Sport
1425,Action
1425,Adventure
1425,Animation
1425,Comedy
1425,Family
1425,Fantasy
1425,Sci-Fi
1426,Biography
1426,Drama
1426,Sport
1427,Comedy
1427,Romance
1428,Comedy
1429,Biography
1429,Comedy
1429,Drama
1429,History
1429,Music
1430,Biography
1430,Drama
1430,History
1430,Romance
1431,Comedy
1432,Comedy
1432,Family
1433,Action
1433,Adventure
1433,Fantasy
1433,Sci-Fi
1433,Thriller
1434,Comedy
1434,Romance
1435,Comedy
1435,Romance
1435,Sport
1436,Comedy
1436,Romance
1437,Biography
1437,Crime
1437,Drama
1438,Action
1438,Horror
1438,Sci-Fi
1439,Fantasy
1439,Horror
1440,Comedy
1440,Crime
1440,Thriller
1441,Action
1441,Crime
1441,Drama
1441,Mystery
1441,Thriller
1442,Action
1442,Sci-Fi
1442,Thriller
1443,Comedy
1443,Romance
1444,Comedy
1444,Drama
1444,Romance
1445,Drama
1445,Romance
1446,Adventure
1446,Comedy
1446,Fantasy
1447,Comedy
1447,Drama
1447,Family
1447,Sport
1448,Action
1448,Adventure
1448,Comedy
1448,Thriller
1449,Biography
1449,Drama
1449,War
1451,Drama
1451,Family
1451,Fantasy
1452,Horror
1453,Drama
1453,Romance
1454,Biography
1454,Crime
1454,Drama
1455,Horror
1455,Mystery
1456,Drama
1456,Fantasy
1456,Horror
1457,Action
1457,Horror
1457,Sci-Fi
1458,Crime
1458,Drama
1458,Thriller
1459,Comedy
1459,Drama
1459,Romance
1459,Sci-Fi
1460,Action
1460,Adventure
1460,Sci-Fi
1461,Comedy
1461,Drama
1461,Romance
1462,Action
1462,Crime
1462,Mystery
1462,Thriller
1463,Crime
1463,Drama
1463,Mystery
1463,Thriller
1464,Action
1464,Crime
1464,Thriller
1465,Comedy
1465,Family
1465,Fantasy
1466,Biography
1466,Crime
1466,Drama
1467,Drama
1467,Mystery
1467,Sci-Fi
1467,Thriller
1468,Comedy
1468,Family
1468,Fantasy
1468,Romance
1469,Biography
1469,Drama
1469,Sport
1470,Action
1470,Mystery
1470,Thriller
1471,Adventure
1471,Animation
1471,Comedy
1471,Family
1471,War
1472,Comedy
1472,Drama
1473,Action
1473,Comedy
1473,Sci-Fi
1473,Thriller
1474,Crime
1474,Drama
1474,Thriller
1475,Comedy
1475,Horror
1476,Action
1476,Crime
1476,Thriller
1477,Action
1477,Comedy
1477,Crime
1478,Adventure
1478,Drama
1478,Romance
1478,War
1479,Action
1479,Crime
1479,Romance
1479,Thriller
1480,Comedy
1480,Romance
1480,Sport
1481,Comedy
1481,Family
1482,Action
1482,Horror
1482,Sci-Fi
1483,Action
1483,Adventure
1483,Fantasy
1484,Drama
1484,Thriller
1484,War
1485,Action
1485,Drama
1485,Thriller
1485,War
1486,Comedy
1486,Music
1487,Drama
1488,Action
1488,Western
1489,Biography
1489,Drama
1489,History
1489,Romance
1490,Action
1490,Crime
1490,Mystery
1490,Thriller
1491,Drama
1491,Fantasy
1492,Action
1492,Comedy
1492,Thriller
1493,Action
1493,Crime
1493,Drama
1493,Thriller
1494,Action
1494,Mystery
1494,Thriller
1495,Action
1495,Crime
1495,Drama
1495,Thriller
1496,Action
1496,Adventure
1496,Family
1496,Sci-Fi
1497,Adventure
1497,Biography
1497,Drama
1497,Thriller
1498,Action
1498,Adventure
1498,Fantasy
1499,Comedy
1499,Drama
1499,Romance
1500,Crime
1500,Drama
1500,Mystery
1500,Thriller
1501,Drama
1502,330
1503,Action
1503,Drama
1503,Sci-Fi
1503,Thriller
1504,Crime
1504,Drama
1504,Mystery
1504,Thriller
1505,Biography
1505,Drama
1505,History
1505,War
1506,Adventure
1506,Drama
1506,Romance
1506,War
1507,Drama
1507,Romance
1507,War
1507,Western
1508,Drama
1510,Action
1510,Comedy
1510,Crime
1510,Western
1511,Crime
1511,Drama
1512,Action
1512,Mystery
1512,Sci-Fi
1512,Thriller
1513,Comedy
1514,Drama
1514,Romance
1515,Drama
1515,Sci-Fi
1516,Action
1516,Adventure
1516,Comedy
1516,Drama
1516,Thriller
1517,Action
1517,Crime
1517,Drama
1517,Thriller
1518,Adventure
1518,Animation
1518,Family
1518,Fantasy
1519,Drama
1519,Romance
1520,Drama
1520,Sci-Fi
1520,Thriller
1521,Adventure
1521,Drama
1521,Romance
1522,Comedy
1522,Romance
1522,Sport
1523,Biography
1523,Drama
1523,History
1524,Biography
1524,Drama
1524,History
1524,Romance
1525,Drama
1525,Thriller
1526,Action
1526,Comedy
1526,Crime
1526,Drama
1526,Thriller
1527,Action
1527,Comedy
1527,Crime
1528,Adventure
1528,Animation
1528,Comedy
1528,Family
1528,Fantasy
1529,Action
1529,Adventure
1529,Horror
1529,Sci-Fi
1529,Thriller
1530,Drama
1530,Music
1530,Romance
1531,Action
1531,Adventure
1531,Crime
1531,Drama
1531,Thriller
1532,Crime
1532,Horror
1532,Mystery
1532,Thriller
1533,Action
1533,Crime
1533,Drama
1533,Thriller
1534,Drama
1534,Romance
1534,Sport
1535,Action
1535,Crime
1535,Thriller
1536,Comedy
1536,Drama
1536,Romance
1537,Action
1537,Adventure
1537,Fantasy
1537,Sci-Fi
1538,Action
1538,Sci-Fi
1538,Thriller
1539,Drama
1539,Romance
1540,Comedy
1541,Comedy
1541,Family
1541,Fantasy
1541,Romance
1542,Drama
1542,Fantasy
1542,Romance
1542,Sci-Fi
1543,Adventure
1543,Comedy
1543,Family
1543,Sport
1544,Comedy
1544,Drama
1544,Fantasy
1545,Comedy
1545,Family
1545,Sport
1546,Comedy
1546,Romance
1547,Comedy
1547,Fantasy
1548,Horror
1549,Biography
1549,Drama
1550,Action
1550,Crime
1550,Thriller
1551,Comedy
1552,113
1553,Mystery
1553,Sci-Fi
1553,Thriller
1554,Adventure
1554,Biography
1554,Drama
1554,Thriller
1555,Mystery
1555,Thriller
1556,Action
1556,Adventure
1556,Drama
1556,Family
1557,Action
1557,Comedy
1557,War
1558,Drama
1558,Family
1558,Sport
1559,Crime
1559,Drama
1559,Thriller
1560,Action
1560,Crime
1560,Thriller
1561,Action
1561,Thriller
1561,Western
1562,Comedy
1562,Romance
1563,Drama
1563,Thriller
1564,Action
1564,Crime
1564,Sci-Fi
1564,Thriller
1565,Action
1565,Drama
1565,Fantasy
1565,Horror
1565,Thriller
1566,Comedy
1566,Family
1566,Fantasy
1567,Comedy
1568,Animation
1568,Comedy
1568,Family
1568,Fantasy
1568,Musical
1569,Drama
1570,Drama
1570,Mystery
1570,Thriller
1571,Action
1571,Adventure
1571,Comedy
1571,Fantasy
1571,Romance
1572,Drama
1572,War
1573,Comedy
1573,Romance
1574,Drama
1574,Music
1575,Action
1575,Crime
1575,Drama
1575,Mystery
1575,Sci-Fi
1575,Thriller
1576,Biography
1576,Drama
1576,Romance
1577,Drama
1577,Thriller
1578,Action
1578,Adventure
1578,Sci-Fi
1578,Thriller
1579,Adventure
1579,Comedy
1579,Crime
1579,Drama
1580,Drama
1580,Mystery
1581,Comedy
1581,Fantasy
1581,Horror
1581,Thriller
1582,Crime
1582,Drama
1582,Mystery
1582,Sci-Fi
1582,Thriller
1584,Adventure
1584,Comedy
1585,Comedy
1585,Crime
1585,Thriller
1586,Comedy
1586,Crime
1586,Musical
1587,Comedy
1587,Drama
1588,Comedy
1589,Adventure
1589,Animation
1589,Comedy
1589,Family
1589,Fantasy
1590,Action
1590,Adventure
1590,Crime
1590,Thriller
1591,Drama
1591,Romance
1592,Drama
1593,Biography
1593,Drama
1593,Sport
1594,Action
1594,Adventure
1594,Thriller
1595,Biography
1595,Drama
1596,Comedy
1596,Sport
1597,Comedy
1597,Fantasy
1598,Adventure
1598,Comedy
1599,Comedy
1599,Family
1599,Romance
1600,Comedy
1601,Crime
1601,Drama
1601,Mystery
1601,Thriller
1602,Action
1602,Sci-Fi
1602,Thriller
1603,Adventure
1603,Animation
1603,Comedy
1603,Family
1603,Fantasy
1604,Crime
1604,Drama
1604,Mystery
1604,Thriller
1605,Drama
1605,Sport
1606,Comedy
1606,Crime
1607,Drama
1607,Romance
1608,Comedy
1608,Romance
1609,Comedy
1609,Drama
1609,Family
1609,Music
1609,Romance
1610,Adventure
1610,Animation
1610,Comedy
1610,Family
1610,Romance
1611,Drama
1611,Romance
1612,Drama
1612,Romance
1612,War
1612,Western
1613,Drama
1613,Romance
1614,Comedy
1614,Drama
1615,Comedy
1615,Horror
1615,Romance
1616,Action
1616,Crime
1616,Drama
1616,Sci-Fi
1616,Thriller
1617,Comedy
1617,Fantasy
1618,Comedy
1618,Drama
1618,Family
1619,Comedy
1619,Drama
1619,Romance
1620,Comedy
1620,Drama
1620,Romance
1621,Drama
1621,Sport
1622,Action
1622,Crime
1622,Drama
1622,Mystery
1622,Thriller
1623,Comedy
1623,Romance
1624,Drama
1624,Romance
1625,Comedy
1625,Romance
1626,Adventure
1626,Comedy
1626,Mystery
1627,Comedy
1627,Fantasy
1627,Romance
1628,Comedy
1628,Fantasy
1628,Romance
1629,Adventure
1629,Animation
1629,Comedy
1629,Family
1630,Biography
1630,Crime
1630,Drama
1631,Drama
1631,Romance
1632,Action
1632,Adventure
1632,Sci-Fi
1632,Thriller
1633,Comedy
1633,Family
1633,Fantasy
1633,Sport
1634,Comedy
1634,Crime
1635,Action
1635,Adventure
1635,Thriller
1636,Animation
1636,Comedy
1636,Family
1636,Mystery
1636,Sci-Fi
1637,Drama
1637,Romance
1638,Adventure
1638,Comedy
1638,Drama
1638,Family
1638,Sport
1639,Drama
1639,Mystery
1639,Romance
1639,War
1640,Comedy
1640,Drama
1640,Romance
1641,Action
1641,Crime
1641,Thriller
1642,Comedy
1643,Animation
1643,Drama
1643,Family
1643,Fantasy
1643,Musical
1643,Romance
1644,Biography
1644,Drama
1644,Sport
1645,Action
1645,Crime
1645,Drama
1645,Mystery
1645,Thriller
1646,Drama
1646,Sport
1647,Horror
1647,Thriller
1648,Drama
1648,Fantasy
1648,Romance
1649,Comedy
1649,Drama
1649,Family
1650,Drama
1650,Music
1650,Romance
1651,Drama
1651,Romance
1651,Sport
1652,Comedy
1652,Drama
1652,Fantasy
1652,Romance
1653,Horror
1654,Fantasy
1654,Horror
1654,Mystery
1654,Thriller
1655,Comedy
1656,Action
1656,Comedy
1656,Crime
1656,Thriller
1657,Action
1657,Crime
1657,Sci-Fi
1657,Thriller
1658,Comedy
1658,Horror
1658,Musical
1658,Sci-Fi
1659,Action
1659,Drama
1659,Thriller
1660,Drama
1660,Mystery
1661,Action
1661,Adventure
1661,Fantasy
1661,Sci-Fi
1661,Thriller
1662,Comedy
1662,Drama
1662,Romance
1663,Drama
1663,Fantasy
1663,Horror
1664,Drama
1664,Music
1665,Comedy
1665,Drama
1666,Crime
1666,Drama
1666,Sport
1667,Comedy
1667,Crime
1668,Action
1668,Adventure
1668,Animation
1668,Drama
1668,Mystery
1668,Sci-Fi
1668,Thriller
1669,Crime
1669,Drama
1669,Thriller
1670,Comedy
1670,Family
1670,Romance
1671,Adventure
1671,Animation
1671,Comedy
1671,Family
1671,Musical
1672,Comedy
1673,Comedy
1673,Drama
1673,Romance
1674,Biography
1674,Drama
1674,Music
1675,Drama
1676,Action
1676,Crime
1676,Sci-Fi
1676,Thriller
1677,Comedy
1677,Romance
1677,Sci-Fi
1678,Horror
1678,Mystery
1678,Thriller
1679,Adventure
1679,Drama
1679,Thriller
1680,Comedy
1680,Drama
1680,Romance
1681,Comedy
1681,Romance
1682,Comedy
1682,Drama
1682,Romance
1682,Sport
1683,Crime
1683,Drama
1683,Romance
1683,Thriller
1684,Action
1684,Horror
1684,Sci-Fi
1684,Thriller
1685,Action
1685,Crime
1685,Drama
1685,Thriller
1686,Action
1686,Crime
1686,Thriller
1687,Action
1687,Adventure
1687,Crime
1687,Drama
1687,Romance
1688,Action
1688,Comedy
1688,Horror
1689,Comedy
1689,Drama
1689,Romance
1690,Crime
1690,Drama
1690,Mystery
1690,Thriller
1691,Drama
1692,Comedy
1692,Crime
1692,Thriller
1693,Drama
1693,Horror
1693,Sci-Fi
1694,Action
1694,Adventure
1694,Comedy
1694,Romance
1694,Sci-Fi
1695,Crime
1695,Drama
1695,Thriller
1696,Adventure
1696,Horror
1696,Thriller
1697,Comedy
1697,Romance
1698,Drama
1698,Mystery
1698,Romance
1698,Thriller
1699,Comedy
1699,Horror
1700,Biography
1700,Drama
1700,History
1700,Romance
1701,Action
1701,Adventure
1701,Sci-Fi
1702,Drama
1702,Fantasy
1702,Thriller
1703,Action
1703,Adventure
1703,Fantasy
1703,Sci-Fi
1703,Thriller
1704,Action
1704,Crime
1704,Thriller
1705,Drama
1705,Horror
1705,Sci-Fi
1705,Thriller
1706,Comedy
1706,Romance
1707,Animation
1707,Comedy
1707,Family
1708,Drama
1709,Adventure
1709,Fantasy
1709,Mystery
1710,Comedy
1710,Drama
1711,Crime
1711,Drama
1711,Thriller
1712,Crime
1712,Thriller
1713,Action
1713,Crime
1713,Drama
1713,Thriller
1714,Drama
1714,History
1714,War
1715,Crime
1715,Drama
1716,Action
1716,Crime
1716,Drama
1716,Thriller
1717,Drama
1717,Romance
1718,Action
1718,Crime
1718,Drama
1718,Romance
1718,Thriller
1719,Action
1719,Drama
1719,Romance
1719,Sport
1720,Biography
1720,Drama
1720,Romance
1721,Action
1721,Drama
1721,Fantasy
1722,Action
1722,Adventure
1723,Biography
1723,Crime
1723,Drama
1723,History
1723,Western
1724,Action
1724,Adventure
1724,Drama
1724,History
1724,War
1725,Comedy
1725,Family
1726,Action
1726,Crime
1726,Drama
1726,Thriller
1727,Action
1727,Biography
1727,Crime
1727,Drama
1728,Animation
1728,Comedy
1728,Family
1729,Biography
1729,Drama
1729,History
1730,Drama
1730,History
1730,Sport
1731,Biography
1731,Drama
1731,Romance
1732,Adventure
1732,Animation
1732,Fantasy
1733,Crime
1733,Drama
1733,Mystery
1733,Thriller
1734,Adventure
1734,Animation
1734,Comedy
1734,Fantasy
1735,Comedy
1735,Music
1736,Biography
1736,Drama
1736,Music
1736,Romance
1737,Adventure
1737,Drama
1737,Mystery
1737,Sci-Fi
1737,Thriller
1738,Comedy
1738,Drama
1738,Romance
1739,Adventure
1739,Comedy
1739,Family
1739,Fantasy
1740,Drama
1741,Biography
1741,Comedy
1741,Crime
1741,Drama
1741,Romance
1741,Thriller
1742,Comedy
1742,Romance
1743,Comedy
1744,Biography
1744,Drama
1744,History
1745,Comedy
1745,Drama
1746,Comedy
1746,Fantasy
1746,Horror
1746,Thriller
1747,Drama
1747,Mystery
1747,Sci-Fi
1747,Thriller
1748,Adventure
1748,Animation
1748,Comedy
1748,Family
1748,Fantasy
1748,Musical
1748,Romance
1749,Biography
1749,Crime
1749,Drama
1749,History
1749,Music
1750,Action
1750,Adventure
1751,Adventure
1751,Animation
1751,Comedy
1751,Drama
1751,Family
1751,Musical
1752,Crime
1752,Drama
1752,Thriller
1753,Biography
1753,Comedy
1753,Drama
1753,Music
1753,Romance
1754,Action
1754,Crime
1754,Thriller
1755,Action
1755,Thriller
1756,Comedy
1757,Biography
1757,Comedy
1757,Drama
1757,History
1758,Comedy
1758,Drama
1758,Music
1759,Biography
1759,Drama
1759,History
1759,Sport
1760,Action
1760,Horror
1760,Thriller
1761,Comedy
1761,Romance
1762,Adventure
1762,Animation
1762,Sci-Fi
1763,Comedy
1763,Drama
1764,Mystery
1764,Thriller
1765,Comedy
1765,Romance
1766,Action
1766,Adventure
1766,Thriller
1767,Comedy
1767,Romance
1768,Action
1768,Crime
1768,Sci-Fi
1768,Thriller
1769,Comedy
1770,Drama
1770,Romance
1770,Thriller
1771,Comedy
1771,Family
1771,Fantasy
1772,Comedy
1772,Drama
1772,Romance
1773,Action
1773,Comedy
1774,Action
1774,Comedy
1774,Crime
1775,Action
1775,Fantasy
1775,Horror
1775,Thriller
1776, No Good
1777,Drama
1777,Romance
1778,Sci-Fi
1778,Thriller
1779,Adventure
1779,Biography
1780,Action
1780,Drama
1780,Thriller
1781,Crime
1781,Drama
1781,Thriller
1782,Drama
1782,Horror
1782,Thriller
1783,Documentary
1784,Comedy
1784,Fantasy
1784,Romance
1785,119
1786,Action
1786,Comedy
1786,Family
1787,Comedy
1787,Family
1787,Fantasy
1788,Action
1788,Horror
1788,Sci-Fi
1789,Comedy
1789,Drama
1790,Action
1790,Horror
1790,Romance
1791,Biography
1791,Drama
1791,History
1791,War
1792,Comedy
1792,Drama
1792,Romance
1793,Action
1793,Comedy
1793,Crime
1794,Adventure
1794,Drama
1794,History
1794,Romance
1794,Thriller
1794,War
1795,Action
1795,Crime
1795,Drama
1795,Thriller
1796,Action
1796,Adventure
1796,Thriller
1797,Comedy
1797,Romance
1798,Drama
1799,114
1800,Adventure
1800,Drama
1800,History
1801,Crime
1801,Drama
1801,Romance
1801,Thriller
1802,Drama
1802,Thriller
1803,Crime
1803,Drama
1803,Sci-Fi
1803,Thriller
1804,Action
1804,Adventure
1804,Sci-Fi
1804,Thriller
1805,Drama
1807,Crime
1807,Drama
1807,Mystery
1807,Thriller
1808,Action
1808,Comedy
1808,Crime
1808,Music
1809,Comedy
1809,Drama
1809,Family
1809,Romance
1810,Comedy
1810,Music
1811,Comedy
1811,Drama
1811,Romance
1812,Action
1812,Comedy
1812,Horror
1813,Crime
1813,Drama
1813,Mystery
1813,Thriller
1814,Adventure
1814,Drama
1814,History
1815,Drama
1815,History
1815,Thriller
1817,Action
1817,Drama
1817,Fantasy
1817,Mystery
1817,Sci-Fi
1817,Thriller
1818,Biography
1818,Drama
1818,History
1818,Romance
1819,Comedy
1819,Family
1820,Adventure
1820,Family
1820,Fantasy
1820,Horror
1820,Mystery
1821,Action
1821,Crime
1821,Drama
1821,History
1821,Western
1822,Horror
1822,Mystery
1822,Thriller
1823,Crime
1823,Drama
1823,Mystery
1823,Thriller
1824,Comedy
1824,Drama
1824,Family
1825,Action
1825,Adventure
1825,Comedy
1825,Family
1825,Sci-Fi
1826,Crime
1826,Drama
1826,Thriller
1827,Action
1827,Comedy
1827,Crime
1827,Thriller
1828,Comedy
1828,Crime
1828,Drama
1829,Crime
1829,Horror
1829,Mystery
1829,Thriller
1830,Comedy
1830,Drama
1831,Drama
1831,Thriller
1832,Drama
1832,Musical
1832,Romance
1833,Action
1833,Comedy
1833,Crime
1834,Comedy
1834,Family
1834,Fantasy
1834,Music
1834,Romance
1835,Comedy
1835,Romance
1836,Comedy
1836,Drama
1836,Romance
1837,Crime
1837,Drama
1837,Mystery
1837,Thriller
1838,Action
1838,Comedy
1838,Crime
1839,Action
1839,Comedy
1839,Crime
1840,Comedy
1840,Drama
1840,Romance
1841,Drama
1841,Romance
1841,Western
1842,Drama
1842,Horror
1842,Sci-Fi
1842,Thriller
1843,Comedy
1844,Drama
1844,History
1844,War
1845,Mystery
1845,Thriller
1846,Horror
1846,Thriller
1847,107
1848,Action
1848,Fantasy
1848,Horror
1849,Comedy
1849,Crime
1849,Drama
1850,Comedy
1850,Drama
1850,Romance
1851,Action
1851,Adventure
1851,Comedy
1851,Sci-Fi
1851,Thriller
1852,Action
1852,Crime
1852,Drama
1852,Western
1853,Drama
1853,Thriller
